"id","ativo","name","tipo","timeframe","setup","identificadoEm","analise","nivelDeEntrada","stopLoss","filePath","nivelDeAlvo","periodoDeAlvo","tipoMercado","userId","profit","createdAt","mt5_order","mt5_ticket","status","riscoLoss","riscoProfit","type"
"606834922426277301_pending",LTCUSD,Litecoin vs US Dollar,compra,"60",Canal ascendente,2025-09-18 18:03:59.107,Canal ascendente identificado(a) em 9/18 16:00. Este padrão ainda está em processo de formação. Previsão de possível movimento de alta até a resistência de 120.7958 no próximo intervalo de 7 horas.,117.42,115.31,https://component.autochartist.com/to/resources/charts/ChartPattern_606834922426277301.png?account_type=LIVE&broker_id=958&expire=1758477837&locale=pt-BR&user=BlackBots&token=bf041bc2bc73c49c8edae8904af6e3ca&width=240&height=180,120.7958,"7 horas",Internacional,BlackBots - Trade Ideas,0.0,2025-09-18 18:03:59.108,"181138950","0",EXPIRADA,52.75,84.4,Apregoado
"606835392256582301_market",SpotBrent,Brent Crude vs US Dollar,venda,"60",Triângulo,2025-09-18 18:03:58.725,Triângulo rompeu a linha de suporte em 9/18 18:00. Previsão de possível movimento de baixa no próximo intervalo de 15 horas até 67.1316.,67.414,68.484,https://component.autochartist.com/to/resources/charts/ChartPattern_606835392256582301.png?account_type=LIVE&broker_id=958&expire=1758477837&locale=pt-BR&user=BlackBots&token=bf041bc2bc73c49c8edae8904af6e3ca&width=240&height=180,67.1316,"15 horas",Internacional,BlackBots - Trade Ideas,26.23,2025-09-18 18:03:58.725,"181138947","149532225",FECHADO,99.51,26.26,A mercado
"606824802658248301_market",UK100,FTSE 100,venda,"1440",Triângulo,2025-09-18 19:03:43.685,"Triângulo identificado(a) em 9/16 21:00. Este padrão ainda está em processo de formação. Previsão de possível movimento de baixa até o suporte de 9,128.3 no próximo intervalo de 6 dias.",9241.9,9342.7,https://component.autochartist.com/to/resources/charts/ChartPattern_606824802658248301.png?account_type=LIVE&broker_id=958&expire=1758481422&page_offset=40&locale=pt-BR&user=BlackBots&token=0a3039709d8a4b1680ddc48cbc914ec8&width=240&height=180,9128.3,"6 dias",Internacional,BlackBots - Trade Ideas,-0.28,2025-09-18 19:03:43.685,"181143776","149536356",EXPIRADA,95.63,107.76,A mercado
"606823846071392301_market",AMZN.US,Amazon.com_Inc_(AMZN.O),compra,"240",Cunha ascendente,2025-09-18 17:08:22.430,Cunha ascendente identificado(a) em 9/16 17:00. Este padrão ainda está em processo de formação. Previsão de possível movimento de alta até a resistência de 241.7089 no próximo intervalo de 3 horas.,233.08,226.385,https://component.autochartist.com/to/resources/charts/ChartPattern_606823846071392301.png?account_type=LIVE&broker_id=958&expire=1758474498&page_offset=40&locale=pt-BR&user=BlackBots&token=5e8cb2ab59ee04ecdbe332535bd68586&width=240&height=180,241.7089,"3 horas",Internacional,BlackBots - Trade Ideas,-10.13,2025-09-18 17:08:22.432,"181133431","149527654",EXPIRADA,99.76,128.57,A mercado
"606823846071392301_pending",AMZN.US,Amazon.com_Inc_(AMZN.O),compra,"240",Cunha ascendente,2025-09-18 17:08:22.465,Cunha ascendente identificado(a) em 9/16 17:00. Este padrão ainda está em processo de formação. Previsão de possível movimento de alta até a resistência de 241.7089 no próximo intervalo de 3 horas.,235.895,226.385,https://component.autochartist.com/to/resources/charts/ChartPattern_606823846071392301.png?account_type=LIVE&broker_id=958&expire=1758474498&page_offset=40&locale=pt-BR&user=BlackBots&token=5e8cb2ab59ee04ecdbe332535bd68586&width=240&height=180,241.7089,"3 horas",Internacional,BlackBots - Trade Ideas,0.0,2025-09-18 17:08:22.466,"181133432","0",EXPIRADA,99.86,61.05,Apregoado
"606824802658248301_pending",UK100,FTSE 100,venda,"1440",Triângulo,2025-09-18 19:03:43.721,"Triângulo identificado(a) em 9/16 21:00. Este padrão ainda está em processo de formação. Previsão de possível movimento de baixa até o suporte de 9,128.3 no próximo intervalo de 6 dias.",9193.0,9342.7,https://component.autochartist.com/to/resources/charts/ChartPattern_606824802658248301.png?account_type=LIVE&broker_id=958&expire=1758481422&page_offset=40&locale=pt-BR&user=BlackBots&token=0a3039709d8a4b1680ddc48cbc914ec8&width=240&height=180,9128.3,"6 dias",Internacional,BlackBots - Trade Ideas,-33.08,2025-09-18 19:03:43.721,"181143777","0",EXPIRADA,101.44,43.84,Apregoado
"606819121865415301_pending",USDMXN,US Dollar vs Mexican Peso,venda,"1440",Cunha descendente,2025-09-18 19:03:44.003,Cunha descendente identificado(a) em 9/15 21:00. Este padrão ainda está em processo de formação. Previsão de possível movimento de baixa até o suporte de 17.352 no próximo intervalo de 51 dias.,18.331,18.863,https://component.autochartist.com/to/resources/charts/ChartPattern_606819121865415301.png?account_type=LIVE&broker_id=958&expire=1758481422&page_offset=40&locale=pt-BR&user=BlackBots&token=0a3039709d8a4b1680ddc48cbc914ec8&width=240&height=180,17.352,"51 dias",Internacional,BlackBots - Trade Ideas,,2025-09-18 19:03:44.003,"181143779","0",ABERTO,112.81,225.68,Apregoado
"606835866478425303_pending",USDMXN,US Dollar vs Mexican Peso,compra,"60",Resistência,2025-09-18 20:04:14.333,Rompeu o nível de Resistência de 18.367 em 9/18 20:00. Previsão de possível movimento de alta no próximo intervalo de 14 horas até 18.423.,18.378,18.337,https://component.autochartist.com/to/resources/charts/KeyLevel_606835866478425303.png?account_type=LIVE&broker_id=958&expire=1758485053&locale=pt-BR&user=BlackBots&token=b980926be9f578eaaa88be363bef8579&width=240&height=180,18.423,"14 horas",Internacional,BlackBots - Trade Ideas,-100.62,2025-09-18 20:04:14.333,"181149002","0",FECHADO,100.62,109.92,Apregoado
"606835872102999301_pending",AUS200,S&P/ASX200 Index,venda,"60",Bandeira,2025-09-18 20:04:14.613,"Bandeira identificado(a) em 9/18 20:00. Este padrão ainda está em processo de formação. Previsão de possível movimento de baixa até o suporte de 8,760.14 no próximo intervalo de 3 horas.",8788.6,8814.6,https://component.autochartist.com/to/resources/charts/ChartPattern_606835872102999301.png?account_type=LIVE&broker_id=958&expire=1758485053&locale=pt-BR&user=BlackBots&token=b980926be9f578eaaa88be363bef8579&width=240&height=180,8760.14,"3 horas",Internacional,BlackBots - Trade Ideas,-29.55,2025-09-18 20:04:14.613,"181149004","0",EXPIRADA,99.71,109.12,Apregoado
"606835866478425303_market",USDMXN,US Dollar vs Mexican Peso,compra,"60",Resistência,2025-09-18 20:04:14.299,Rompeu o nível de Resistência de 18.367 em 9/18 20:00. Previsão de possível movimento de alta no próximo intervalo de 14 horas até 18.423.,18.39211,18.337,https://component.autochartist.com/to/resources/charts/KeyLevel_606835866478425303.png?account_type=LIVE&broker_id=958&expire=1758485053&locale=pt-BR&user=BlackBots&token=b980926be9f578eaaa88be363bef8579&width=240&height=180,18.423,"14 horas",Internacional,BlackBots - Trade Ideas,-99.18,2025-09-18 20:04:14.299,"181149001","149540951",FECHADO,99.03,55.47,A mercado
"606834921550232303_pending",GBPUSD,Great Britain Pound vs US Dollar,venda,"60",Sustentação,2025-09-18 20:08:21.489,Aproximando-se do nível de Sustentação de 1.3482 identificado em 9/18 16:00. Este padrão ainda está em processo de formação. Previsão de possível movimento de baixa até o suporte de 1.3482 no próximo intervalo de 3 dias.,1.3548,1.361,https://component.autochartist.com/to/resources/charts/KeyLevel_606834921550232303.png?account_type=LIVE&broker_id=958&expire=1758485300&locale=pt-BR&user=BlackBots&token=a707bfba4695f00be7c4fae1bc656a67&width=240&height=180,1.3482,"3 dias",Internacional,BlackBots - Trade Ideas,105.6,2025-09-18 20:08:21.491,"181149261","0",FECHADO,99.2,105.6,Apregoado
"606834921550232303_market",GBPUSD,Great Britain Pound vs US Dollar,venda,"60",Sustentação,2025-09-18 20:08:21.450,Aproximando-se do nível de Sustentação de 1.3482 identificado em 9/18 16:00. Este padrão ainda está em processo de formação. Previsão de possível movimento de baixa até o suporte de 1.3482 no próximo intervalo de 3 dias.,1.35483,1.361,https://component.autochartist.com/to/resources/charts/KeyLevel_606834921550232303.png?account_type=LIVE&broker_id=958&expire=1758485300&locale=pt-BR&user=BlackBots&token=a707bfba4695f00be7c4fae1bc656a67&width=240&height=180,1.3482,"3 dias",Internacional,BlackBots - Trade Ideas,106.08,2025-09-18 20:08:21.450,"181149260","149541181",FECHADO,98.72,106.08,A mercado
"606819138711241301_pending",AMZN.US,Amazon.com_Inc_(AMZN.O),compra,"1440",Cunha ascendente,2025-09-18 19:03:44.294,Cunha ascendente identificado(a) em 9/15 21:00. Este padrão ainda está em processo de formação. Previsão de possível movimento de alta até a resistência de 241.6214 no próximo intervalo de 44 dias.,233.715,226.385,https://component.autochartist.com/to/resources/charts/ChartPattern_606819138711241301.png?account_type=LIVE&broker_id=958&expire=1758481422&page_offset=40&locale=pt-BR&user=BlackBots&token=0a3039709d8a4b1680ddc48cbc914ec8&width=240&height=180,241.6214,"44 dias",Internacional,BlackBots - Trade Ideas,-100.42,2025-09-18 19:03:44.295,"181143781","0",FECHADO,100.42,108.32,Apregoado
"606819138711241301_market",AMZN.US,Amazon.com_Inc_(AMZN.O),compra,"1440",Cunha ascendente,2025-09-18 19:03:44.242,Cunha ascendente identificado(a) em 9/15 21:00. Este padrão ainda está em processo de formação. Previsão de possível movimento de alta até a resistência de 241.6214 no próximo intervalo de 44 dias.,231.95,226.385,https://component.autochartist.com/to/resources/charts/ChartPattern_606819138711241301.png?account_type=LIVE&broker_id=958&expire=1758481422&page_offset=40&locale=pt-BR&user=BlackBots&token=0a3039709d8a4b1680ddc48cbc914ec8&width=240&height=180,241.6214,"44 dias",Internacional,BlackBots - Trade Ideas,-99.52,2025-09-18 19:03:44.243,"181143780","149536358",FECHADO,99.61,173.12,A mercado
"606868196147342301_pending",EURUSD,Euro vs US Dollar,venda,"240",Triângulo,2025-09-24 17:08:25.589,Triângulo rompeu a linha de suporte em 9/24 13:00. Previsão de possível movimento de baixa no próximo intervalo de 2 dias até 1.1682.,1.175,1.1819,https://component.autochartist.com/to/resources/charts/ChartPattern_606868196147342301.png?account_type=LIVE&broker_id=958&expire=1758992902&locale=pt-BR&user=BlackBots&token=b9b8f72b925c72a1bafd6940ea68431b&width=240&height=180,1.1682,"2 dias",Internacional,BlackBots - Trade Ideas,95.2,2025-09-24 17:08:25.590,"182281687","0",FECHADO,96.6,95.2,Apregoado
"606819137451454301_pending",EUSTX50,EU Stock 50,compra,"1440",Canal ascendente,2025-09-18 19:03:44.599,"Canal ascendente identificado(a) em 9/15 21:00. Este padrão ainda está em processo de formação. Previsão de possível movimento de alta até a resistência de 5,614.9382 no próximo intervalo de 7 dias.",5446.5,5300.2,https://component.autochartist.com/to/resources/charts/ChartPattern_606819137451454301.png?account_type=LIVE&broker_id=958&expire=1758481422&page_offset=40&locale=pt-BR&user=BlackBots&token=0a3039709d8a4b1680ddc48cbc914ec8&width=240&height=180,5614.9382,"7 dias",Internacional,BlackBots - Trade Ideas,8.95,2025-09-18 19:03:44.600,"181143784","0",EXPIRADA,103.48,119.12,Apregoado
"606834933378164303_pending",GBPJPY,Great Britain Pound vs Japanese Yen,venda,"60",Sustentação,2025-09-18 16:08:48.176,Aproximando-se do nível de Sustentação de 200.05 identificado em 9/18 16:00. Este padrão ainda está em processo de formação. Previsão de possível movimento de baixa até o suporte de 200.05 no próximo intervalo de 23 horas.,200.54,200.77,https://component.autochartist.com/to/resources/charts/KeyLevel_606834933378164303.png?account_type=LIVE&broker_id=958&expire=1758470926&locale=pt-BR&user=BlackBots&token=6be2349094b925955c1165678c9076ce&width=240&height=180,200.05,"23 horas",Internacional,BlackBots - Trade Ideas,-101.08,2025-09-18 16:08:48.177,"181122483","0",FECHADO,101.01,215.2,Apregoado
"606836105698212301_market",NZDUSD,New Zealand Dollar vs US Dollar,venda,"1440",Canal descendente,2025-09-18 21:03:38.141,Canal descendente identificado(a) em 9/18 21:00. Este padrão ainda está em processo de formação. Previsão de possível movimento de baixa até o suporte de 0.5734 no próximo intervalo de 19 dias.,0.58776,0.6007,https://component.autochartist.com/to/resources/charts/ChartPattern_606836105698212301.png?account_type=LIVE&broker_id=958&expire=1758488616&locale=pt-BR&user=BlackBots&token=fc5fbffe9406d6abd8c60e9768acc8cb&width=240&height=180,0.5734,"19 dias",Internacional,BlackBots - Trade Ideas,,2025-09-18 21:03:38.142,"181151884","149543502",ABERTO,103.52,114.88,A mercado
"606836105698212301_pending",NZDUSD,New Zealand Dollar vs US Dollar,venda,"1440",Canal descendente,2025-09-18 21:03:38.189,Canal descendente identificado(a) em 9/18 21:00. Este padrão ainda está em processo de formação. Previsão de possível movimento de baixa até o suporte de 0.5734 no próximo intervalo de 19 dias.,0.5872,0.6007,https://component.autochartist.com/to/resources/charts/ChartPattern_606836105698212301.png?account_type=LIVE&broker_id=958&expire=1758488616&locale=pt-BR&user=BlackBots&token=fc5fbffe9406d6abd8c60e9768acc8cb&width=240&height=180,0.5734,"19 dias",Internacional,BlackBots - Trade Ideas,,2025-09-18 21:03:38.190,"181151885","0",ABERTO,94.5,96.6,Apregoado
"606871261302576303_pending",NatGas,Natural Gas vs US Dollar,compra,"60",Resistência,2025-09-25 02:03:36.413,Aproximando-se do nível de Resistência de 2.8860 identificado em 9/25 02:00. Este padrão ainda está em processo de formação. Previsão de possível movimento de baixa até a resistência de 2.8860 no próximo intervalo de 2 dias.,2.862,2.8501,https://component.autochartist.com/to/resources/charts/KeyLevel_606871261302576303.png?account_type=LIVE&broker_id=958&expire=1759025013&locale=pt-BR&user=BlackBots&token=718bfb6970c27c9f063a430010381a5a&width=240&height=180,2.886,"2 dias",Internacional,BlackBots - Trade Ideas,-100.8,2025-09-25 02:03:36.414,"182354849","0",FECHADO,99.96,201.6,Apregoado
"606836111728989301_market",EURJPY,Euro vs Japanese Yen,compra,"1440",Cunha ascendente,2025-09-18 21:08:59.300,Cunha ascendente identificado(a) em 9/18 21:00. Este padrão ainda está em processo de formação. Previsão de possível movimento de alta até a resistência de 179.02 no próximo intervalo de 61 dias.,174.525,172.3,https://component.autochartist.com/to/resources/charts/ChartPattern_606836111728989301.png?account_type=LIVE&broker_id=958&expire=1758488937&locale=pt-BR&user=BlackBots&token=e58ed0349758b6254b89d95e786dc2ea&width=240&height=180,179.02,"61 dias",Internacional,BlackBots - Trade Ideas,,2025-09-18 21:08:59.302,"181152498","149544076",ABERTO,105.29,212.72,A mercado
"606836111728989301_pending",EURJPY,Euro vs Japanese Yen,compra,"1440",Cunha ascendente,2025-09-18 21:08:59.365,Cunha ascendente identificado(a) em 9/18 21:00. Este padrão ainda está em processo de formação. Previsão de possível movimento de alta até a resistência de 179.02 no próximo intervalo de 61 dias.,174.47,172.3,https://component.autochartist.com/to/resources/charts/ChartPattern_606836111728989301.png?account_type=LIVE&broker_id=958&expire=1758488937&locale=pt-BR&user=BlackBots&token=e58ed0349758b6254b89d95e786dc2ea&width=240&height=180,179.02,"61 dias",Internacional,BlackBots - Trade Ideas,,2025-09-18 21:08:59.366,"181152500","0",ABERTO,102.69,215.32,Apregoado
"606836107757829303_market",USDJPY,US Dollar vs Japanese Yen,compra,"1440",Resistência,2025-09-18 21:03:37.864,Aproximando-se do nível de Resistência de 149.20 identificado em 9/18 21:00. Este padrão ainda está em processo de formação. Previsão de possível movimento de baixa até a resistência de 149.20 no próximo intervalo de 32 dias.,148.01,147.3,https://component.autochartist.com/to/resources/charts/KeyLevel_606836107757829303.png?account_type=LIVE&broker_id=958&expire=1758488616&locale=pt-BR&user=BlackBots&token=fc5fbffe9406d6abd8c60e9768acc8cb&width=240&height=180,149.2,"32 dias",Internacional,BlackBots - Trade Ideas,-101.22,2025-09-18 21:03:37.865,"181151882","149543501",FECHADO,101.22,167.49,A mercado
"606836108835531301_pending",GBPJPY,Great Britain Pound vs Japanese Yen,compra,"240",Canal ascendente,2025-09-18 21:03:38.741,Canal ascendente identificado(a) em 9/18 21:00. Este padrão ainda está em processo de formação. Previsão de possível movimento de alta até a resistência de 201.91 no próximo intervalo de 1 dia.,200.57,199.59,https://component.autochartist.com/to/resources/charts/ChartPattern_606836108835531301.png?account_type=LIVE&broker_id=958&expire=1758488616&locale=pt-BR&user=BlackBots&token=fc5fbffe9406d6abd8c60e9768acc8cb&width=240&height=180,201.91,"1 dia",Internacional,BlackBots - Trade Ideas,-99.85,2025-09-18 21:03:38.741,"181151889","0",FECHADO,99.39,135.9,Apregoado
"606836104385388303_pending",LTCUSD,Litecoin vs US Dollar,compra,"1440",Resistência,2025-09-18 21:03:38.477,Aproximando-se do nível de Resistência de 122.1200 identificado em 9/18 21:00. Este padrão ainda está em processo de formação. Previsão de possível movimento de baixa até a resistência de 122.1200 no próximo intervalo de 13 dias.,118.63,116.0135,https://component.autochartist.com/to/resources/charts/KeyLevel_606836104385388303.png?account_type=LIVE&broker_id=958&expire=1758488616&locale=pt-BR&user=BlackBots&token=fc5fbffe9406d6abd8c60e9768acc8cb&width=240&height=180,122.12,"13 dias",Internacional,BlackBots - Trade Ideas,-65.5,2025-09-18 21:03:38.478,"181151887","0",FECHADO,65.41,87.25,Apregoado
"606836104385388303_market",LTCUSD,Litecoin vs US Dollar,compra,"1440",Resistência,2025-09-18 21:03:38.427,Aproximando-se do nível de Resistência de 122.1200 identificado em 9/18 21:00. Este padrão ainda está em processo de formação. Previsão de possível movimento de baixa até a resistência de 122.1200 no próximo intervalo de 13 dias.,118.99,116.0135,https://component.autochartist.com/to/resources/charts/KeyLevel_606836104385388303.png?account_type=LIVE&broker_id=958&expire=1758488616&locale=pt-BR&user=BlackBots&token=fc5fbffe9406d6abd8c60e9768acc8cb&width=240&height=180,122.12,"13 dias",Internacional,BlackBots - Trade Ideas,-74.5,2025-09-18 21:03:38.428,"181151886","149543503",FECHADO,74.41,78.25,A mercado
"606868196147342301_market",EURUSD,Euro vs US Dollar,venda,"240",Triângulo,2025-09-24 17:08:25.557,Triângulo rompeu a linha de suporte em 9/24 13:00. Previsão de possível movimento de baixa no próximo intervalo de 2 dias até 1.1682.,1.17368,1.1819,https://component.autochartist.com/to/resources/charts/ChartPattern_606868196147342301.png?account_type=LIVE&broker_id=958&expire=1758992902&locale=pt-BR&user=BlackBots&token=b9b8f72b925c72a1bafd6940ea68431b&width=240&height=180,1.1682,"2 dias",Internacional,BlackBots - Trade Ideas,65.76,2025-09-24 17:08:25.558,"182281686","150512102",FECHADO,98.64,65.76,A mercado
"606834933874488303_pending",EURCHF,Euro vs Swiss Franc,compra,"60",Resistência,2025-09-18 16:08:47.862,Aproximando-se do nível de Resistência de 0.9358 identificado em 9/18 16:00. Este padrão ainda está em processo de formação. Previsão de possível movimento de baixa até a resistência de 0.9358 no próximo intervalo de 4 dias.,0.9338,0.9327,https://component.autochartist.com/to/resources/charts/KeyLevel_606834933874488303.png?account_type=LIVE&broker_id=958&expire=1758470926&locale=pt-BR&user=BlackBots&token=6be2349094b925955c1165678c9076ce&width=240&height=180,0.9358,"4 dias",Internacional,BlackBots - Trade Ideas,-99.86,2025-09-18 16:08:47.863,"181122481","0",FECHADO,99.91,181.66,Apregoado
"606785145814415301_market",EURGBP,Euro vs Great Britain Pound ,venda,"1440",Canal descendente,2025-09-09 21:02:52.304,Canal descendente identificado(a) em 9/9 21:00. Este padrão ainda está em processo de formação. Previsão de possível movimento de baixa até o suporte de 0.8561 no próximo intervalo de 8 dias.,0.86537,0.8711,https://component.autochartist.com/to/resources/charts/ChartPattern_606785145814415301.png?account_type=LIVE&broker_id=958&expire=1757710970&locale=pt-BR&user=BlackBots&token=eff31cb690674f5ef13ae8433410df05&width=240&height=180,0.8561,"8 dias",Internacional,BlackBots - Trade Ideas,-75.94,2025-09-09 21:02:52.305,"177638090","148013414",EXPIRADA,100.71,162.92,A mercado
"606788922201843303_pending",BTCUSD,Bitcoin vs US Dollar,compra,"240",Resistência,2025-09-10 13:07:55.505,"Aproximando-se do nível de Resistência de 118,037.53 identificado em 9/10 13:00. Este padrão ainda está em processo de formação. Previsão de possível movimento de baixa até a resistência de 118,037.53 no próximo intervalo de 8 dias.",113408.12,110711.99,https://component.autochartist.com/to/resources/charts/KeyLevel_606788922201843303.png?account_type=LIVE&broker_id=958&expire=1757768873&locale=pt-BR&user=BlackBots&token=9dffd6a0600c47d8032d3f4fbd63eaff&width=240&height=180,118037.53,"8 dias",Internacional,BlackBots - Trade Ideas,159.75,2025-09-10 13:07:55.506,"177773419","0",EXPIRADA,107.85,185.18,Apregoado
ef9ca9c1-3894-4e3f-8c02-d2a9f92c7487_market,XTZUSD,XTZUSD,compra,"1440",Rompimento,2025-09-18 21:39:07.936,"Rompimento de LTB e correção para a mm9exp. Expectativa de segurar no suporte e retomar movimento de alta prévio.

",0.8003,0.744,https://firebasestorage.googleapis.com/v0/b/blackbots-59708.appspot.com/o/trades%2F9SGc51UbDeajiTOpQdZ5qeoUMLk2%2F1758231448724-48.png?alt=media&token=912470cc-3033-4649-9696-86a53ca1f231,1.2,"2025-09-19 18:35:00",Internacional,Método Palex,-100.78,2025-09-18 21:39:07.937,"181154478","149545841",FECHADO,100.78,715.46,A mercado
"606819113861053301_pending",ETHUSD,Ether vs US Dollar,venda,"1440",Triângulo,2025-09-18 21:09:03.661,"Triângulo identificado(a) em 9/15 21:00. Este padrão ainda está em processo de formação. Previsão de possível movimento de baixa até o suporte de 4,390.7959 no próximo intervalo de 4 dias.",4465.08,4770.46,https://component.autochartist.com/to/resources/charts/ChartPattern_606819113861053301.png?account_type=LIVE&broker_id=958&expire=1758488937&page_offset=60&locale=pt-BR&user=BlackBots&token=e58ed0349758b6254b89d95e786dc2ea&width=240&height=180,4390.7959,"4 dias",Internacional,BlackBots - Trade Ideas,24.51,2025-09-18 21:09:03.665,"181152529","0",FECHADO,100.78,24.51,Apregoado
e7a3e815-0a4c-4231-bc2f-f365997c863a_pending,EURSGD,EURSGD,compra,"1440","9.3",2025-09-18 21:31:16.042,"Correção para a mm9exp ascendente e a superação da máxima do candle que se aproximou da mm9exp gera o sinal de entrada no trade
",1.515,1.506,https://firebasestorage.googleapis.com/v0/b/blackbots-59708.appspot.com/o/trades%2F9SGc51UbDeajiTOpQdZ5qeoUMLk2%2F1758231041659-46.png?alt=media&token=b9ef135a-0215-46a7-9785-8ed71022726d,1.542,"2025-09-19 18:29:00",Internacional,Método Palex,0.0,2025-09-18 21:31:16.043,"181154355","0",EXPIRADA,98.32,294.97,Apregoado
"606819113861053301_market",ETHUSD,Ether vs US Dollar,venda,"1440",Triângulo,2025-09-18 21:09:03.605,"Triângulo identificado(a) em 9/15 21:00. Este padrão ainda está em processo de formação. Previsão de possível movimento de baixa até o suporte de 4,390.7959 no próximo intervalo de 4 dias.",4600.68,4770.46,https://component.autochartist.com/to/resources/charts/ChartPattern_606819113861053301.png?account_type=LIVE&broker_id=958&expire=1758488937&page_offset=60&locale=pt-BR&user=BlackBots&token=e58ed0349758b6254b89d95e786dc2ea&width=240&height=180,4390.7959,"4 dias",Internacional,BlackBots - Trade Ideas,123.83,2025-09-18 21:09:03.606,"181152528","149544102",FECHADO,100.17,123.83,A mercado
"6666d51c-7b4a-4925-badd-42b652f93f89_pending",XAUUSD,XAUUSD,compra,"1440","9.2",2025-09-18 22:01:05.840,"Correção para a mm9exp ascendente e a superação da máxima do candle que se aproximou da mm9exp gera o sinal de entrada no trade
",3673.0,3627.0,https://firebasestorage.googleapis.com/v0/b/blackbots-59708.appspot.com/o/trades%2F9SGc51UbDeajiTOpQdZ5qeoUMLk2%2F1758230507159-44.png?alt=media&token=1dea714a-d7de-4bb6-bb0d-3eea8f2d0350,3786.0,"2025-09-19 18:00:00",Internacional,Método Palex,226.0,2025-09-18 22:01:05.841,"181155236","0",FECHADO,92.0,226.0,Apregoado
"6666d51c-7b4a-4925-badd-42b652f93f89_market",XAUUSD,XAUUSD,compra,"1440","9.2",2025-09-18 22:01:05.742,"Correção para a mm9exp ascendente e a superação da máxima do candle que se aproximou da mm9exp gera o sinal de entrada no trade
",3644.27,3627.0,https://firebasestorage.googleapis.com/v0/b/blackbots-59708.appspot.com/o/trades%2F9SGc51UbDeajiTOpQdZ5qeoUMLk2%2F1758230507159-44.png?alt=media&token=1dea714a-d7de-4bb6-bb0d-3eea8f2d0350,3786.0,"2025-09-19 18:00:00",Internacional,Método Palex,850.38,2025-09-18 22:01:05.744,"181155235","149546405",FECHADO,103.62,850.38,A mercado
"606873381860039301_market",AUDUSD,Australian Dollar vs US Dollar,venda,"60",Cunha descendente,2025-09-25 11:03:40.645,Cunha descendente identificado(a) em 9/25 11:00. Este padrão ainda está em processo de formação. Previsão de possível movimento de baixa até o suporte de 0.6569 no próximo intervalo de 16 horas.,0.659,0.6604,https://component.autochartist.com/to/resources/charts/ChartPattern_606873381860039301.png?account_type=LIVE&broker_id=958&expire=1759057419&locale=pt-BR&user=BlackBots&token=b2cdc68dfca2f5b4c81f408458a7b534&width=240&height=180,0.6569,"16 horas",Internacional,BlackBots - Trade Ideas,147.0,2025-09-25 11:03:40.646,"182455661","150663729",FECHADO,99.4,145.6,A mercado
e7a3e815-0a4c-4231-bc2f-f365997c863a_market,EURSGD,EURSGD,compra,"1440","9.3",2025-09-18 21:31:15.986,"Correção para a mm9exp ascendente e a superação da máxima do candle que se aproximou da mm9exp gera o sinal de entrada no trade
",1.51257,1.506,https://firebasestorage.googleapis.com/v0/b/blackbots-59708.appspot.com/o/trades%2F9SGc51UbDeajiTOpQdZ5qeoUMLk2%2F1758231041659-46.png?alt=media&token=b9ef135a-0215-46a7-9785-8ed71022726d,1.542,"2025-09-19 18:29:00",Internacional,Método Palex,0.0,2025-09-18 21:31:15.987,"181154354","149545740",EXPIRADA,97.41,436.35,A mercado
"556c7a81-0cd9-411b-87c2-c9bd57104581_market",XAGUSD,XAGUSD,compra,"1440",PC,2025-09-18 22:01:06.191,"Correção para a mm21 ascendente. Expectativa de retomada do movimento de alta caso supere máxima do candle anterior.

",41.838,41.13,https://firebasestorage.googleapis.com/v0/b/blackbots-59708.appspot.com/o/trades%2F9SGc51UbDeajiTOpQdZ5qeoUMLk2%2F1758230314480-43.png?alt=media&token=4e156d99-1739-4bd6-8c1d-cbe1b31a096d,45.0,"2025-09-19 17:00:00",Internacional,Método Palex,0.0,2025-09-18 22:01:06.192,"181155237","149546406",EXPIRADA,106.2,474.3,A mercado
"606779500696224301_market",JPN225,Nikkei 225,compra,"1440",Canal ascendente,2025-09-11 22:00:13.756,"Canal ascendente identificado(a) em 9/8 21:00. Este padrão ainda está em processo de formação. Previsão de possível movimento de alta até a resistência de 46,465.3824 no próximo intervalo de 6 dias.",44768.1,41695.5,https://component.autochartist.com/to/resources/charts/ChartPattern_606779500696224301.png?account_type=LIVE&broker_id=958&expire=1757887209&page_offset=40&locale=pt-BR&user=BlackBots&token=367874906417a13793d0d2a94aaaf800&width=240&height=180,46465.3824,"6 dias",Internacional,BlackBots - Trade Ideas,72.76,2025-09-11 22:00:13.756,"178413712","148414000",EXPIRADA,208.78,115.3,A mercado
"606835172272011301_market",XAGUSD,Silver vs US Dollar,compra,"60",Cunha ascendente,2025-09-18 17:08:22.142,Cunha ascendente identificado(a) em 9/18 17:00. Este padrão ainda está em processo de formação. Previsão de possível movimento de alta até a resistência de 42.07 no próximo intervalo de 4 horas.,41.818,41.45,https://component.autochartist.com/to/resources/charts/ChartPattern_606835172272011301.png?account_type=LIVE&broker_id=958&expire=1758474498&locale=pt-BR&user=BlackBots&token=5e8cb2ab59ee04ecdbe332535bd68586&width=240&height=180,42.07,"4 horas",Internacional,BlackBots - Trade Ideas,-0.5,2025-09-18 17:08:22.143,"181133429","149527653",EXPIRADA,92.0,63.0,A mercado
